@relation elevators

@attribute climbRate numeric
@attribute Altitude numeric
@attribute RollRate numeric
@attribute curRoll numeric
@attribute diffClb numeric
@attribute diffDiffClb numeric
@attribute Se numeric

@data
0.651162791,0.368421053,0.674584323,0.63,0.6,0.6,0.666666667
0.528239203,0.210526316,0.653206651,0.4,0.6,0.6,0.333333333
0.664451827,0.263157895,0.736342043,0.46,0.666666667,0.6,0.555555556
0.524916944,0.315789474,0.660332542,0.38,0.666666667,0.6,0.555555556
0.687707641,0.473684211,0.410926366,0.46,0.666666667,0.6,0.62962963
0.910299003,0.368421053,0.591448931,0.61,0.533333333,0.6,0.555555556
0.657807309,0.421052632,0.648456057,0.33,0.666666667,0.6,0.555555556
0.601328904,0.473684211,0.593824228,0.59,0.6,0.6,0.555555556
0.554817276,0.473684211,0.762470309,0.42,0.533333333,0.6,0.555555556
0.328903654,0.157894737,0.67695962,0.66,0.6,0.6,0.555555556
0.239202658,0.421052632,0.510688836,0.91,0.6,0.4,0.444444444
0.774086379,0.526315789,0.491686461,0.37,0.533333333,0.6,0.555555556
0.780730897,0.473684211,0.726840855,0.39,0.466666667,0.8,0.555555556
0.189368771,0.578947368,0.351543943,0.86,0.6,1,0.481481481
0.392026578,0.421052632,0.717339667,0.62,0.466666667,0.6,0.555555556
0.342192691,0.473684211,0.6152019,0.47,0.533333333,0.4,0.444444444
0.531561462,0.789473684,0.365795724,0.36,0.533333333,0.8,0.555555556
0.707641196,0.578947368,0.612826603,0.01,0.8,0.6,0.666666667
0.524916944,0.421052632,0.458432304,0.54,0.533333333,0.6,0.555555556
0.279069767,0.421052632,0.524940618,0.55,0.533333333,0.6,0.444444444
0.524916944,0.473684211,0.729216152,0.45,0.6,0.4,0.555555556
0.23255814,0.736842105,0.496437055,0.5,0.4,0.6,0.481481481
0.435215947,0.631578947,0.42280285,0.62,0.4,0.6,0.481481481
0.418604651,0.578947368,0.681710214,0.77,0.333333333,0.6,0.407407407
0.481727575,0.736842105,0.425178147,0.58,0.4,0.6,0.444444444
0.129568106,0.315789474,0.529691211,0.57,0.6,0.6,0.444444444
0.564784053,0.473684211,0.714964371,0.65,0.6,0.6,0.555555556
0.435215947,0.315789474,0.313539192,0.71,0.6,0.4,0.592592593
0.408637874,0.421052632,0.437054632,0.47,0.4,0.8,0.481481481
0.38538206,0.526315789,0.622327791,0.39,0.533333333,0.6,0.444444444
0.083056478,0.526315789,0.570071259,0.62,0.4,0.2,0.444444444
0.534883721,0.473684211,0.472684086,0.27,0.8,0.6,0.555555556
0.717607973,0.263157895,0.650831354,0.42,0.733333333,0.6,0.555555556
0.777408638,0.421052632,0.486935867,0.53,0.666666667,0.8,0.555555556
0.42192691,0.526315789,0.610451306,0.57,0.466666667,0.6,0.444444444
0.368770764,0.631578947,0.567695962,0.49,0.333333333,0.6,0.444444444
0.239202658,0.578947368,0.714964371,0.55,0.466666667,0.2,0.481481481
0.202657807,0.526315789,0.532066508,0.83,0.4,0.6,0.333333333
0.435215947,0.052631579,0.819477435,0.67,0.466666667,0.8,0.407407407
0.574750831,0.526315789,0.643705463,0.38,0.666666667,0.8,0.592592593
0.757475083,0.631578947,0.51543943,0.86,0.6,0.6,0.555555556
0.504983389,0.368421053,0.703087886,0.67,0.733333333,0.6,0.555555556
0.342192691,0.315789474,0.408551069,0.59,0.466666667,0.6,0.481481481
0.3089701,0.421052632,0.380047506,0.41,0.733333333,0.2,0.592592593
0.34551495,0.631578947,0.470308789,0.53,0.466666667,0.6,0.481481481
0.415282392,0.631578947,0.491686461,0.49,0.2,0.6,0.407407407
0.272425249,0.526315789,0.527315914,0.42,0.533333333,0.6,0.444444444
0.235880399,0.578947368,0.389548694,0.41,0.533333333,0.4,0.444444444
0.50166113,0.473684211,0.70783848,0.68,0.533333333,0.6,0.592592593
0.368770764,0.526315789,0.717339667,0.51,0.533333333,0.6,0.481481481
0.84717608,0.526315789,0.529691211,0.53,0.533333333,0.8,0.592592593
0.661129568,0.421052632,0.719714964,0.64,0.466666667,1,0.555555556
0.408637874,0.473684211,0.67695962,0.59,0.333333333,0.8,0.407407407
0.408637874,0.578947368,0.498812352,0.74,0.4,0.6,0.407407407
0.73089701,0.526315789,0.562945368,0.53,0.533333333,0.6,0.666666667
0.292358804,0.315789474,0.508313539,0.3,0.6,0.6,0.407407407
0.637873754,0.473684211,0.674584323,0.51,0.6,0.6,0.555555556
0.634551495,0.473684211,0.674584323,0.75,0.533333333,0.4,0.555555556
0.667774086,0.368421053,0.781472684,0.44,0.6,0.6,0.62962963
0.425249169,0.578947368,0.498812352,0.32,0.4,0.6,0.407407407
0.335548173,0.263157895,0.401425178,0.48,0.6,0.6,0.481481481
0.471760797,0.263157895,0.598574822,0.49,0.466666667,0.6,0.444444444
0.534883721,0.526315789,0.70783848,0.36,0.533333333,0.8,0.592592593
0.222591362,0.736842105,0.589073634,0.77,0.2,0.8,0.407407407
0.65448505,0.526315789,0.394299287,0.59,0.6,0.6,0.592592593
0.621262458,0.526315789,0.729216152,0.67,0.6,0.6,0.62962963
0.338870432,0.210526316,0.351543943,0.43,0.6,0.6,0.481481481
0.49833887,0.473684211,0.743467933,0.7,0.666666667,0.4,0.555555556
0.352159468,0.315789474,0.477434679,0.29,0.533333333,0.8,0.481481481
0.564784053,0.263157895,0.650831354,0.41,0.6,0.6,0.592592593
0.338870432,0.421052632,0.48456057,0.62,0.533333333,0.6,0.37037037
0.601328904,0.368421053,0.508313539,0.48,0.666666667,0.6,0.592592593
0.096345515,0.263157895,0.446555819,0.45,0.466666667,0.6,0.555555556
0.571428571,0.315789474,0.757719715,0.08,0.666666667,0.8,0.555555556
0.554817276,0.526315789,0.54631829,0.5,0.6,0.6,0.592592593
0.514950166,0.578947368,0.524940618,0.37,0.666666667,0.6,0.592592593
0.50166113,0.684210526,0.418052257,0.6,0.4,0.6,0.481481481
0.458471761,0.526315789,0.389548694,0.55,0.466666667,0.6,0.481481481
0.285714286,0.473684211,0.617577197,0.72,0.4,0.4,0.407407407
0.50166113,0.368421053,0.387173397,0.57,0.533333333,0.6,0.555555556
0.332225914,0.473684211,0.429928741,0.77,0.4,0.6,0.407407407
0.601328904,0.473684211,0.593824228,0.31,0.733333333,0.6,0.666666667
0.358803987,0.263157895,0.441805226,0.69,0.533333333,0.6,0.444444444
0.302325581,0.473684211,0.719714964,0.48,0.4,0.4,0.444444444
0.551495017,0.105263158,0.859857482,0.63,0.8,0.4,0.592592593
0.292358804,0.947368421,0.774346793,0.55,0.4,0.4,0.481481481
0.641196013,0.473684211,0.648456057,0.4,0.533333333,0.6,0.555555556
0.684385382,0.421052632,0.567695962,0.46,0.6,0.6,0.666666667
0.674418605,0.526315789,0.665083135,0.46,0.533333333,0.6,0.555555556
0.435215947,0.315789474,0.70783848,0.61,0.466666667,0.8,0.555555556
0.667774086,0.473684211,0.551068884,0.41,0.533333333,0.6,0.666666667
0.53820598,0.631578947,0.688836105,0.65,0.466666667,0.6,0.555555556
0.362126246,0.736842105,0.70783848,0.46,0.466666667,0.6,0.481481481
0.26910299,0.578947368,0.653206651,0.8,0.333333333,0.6,0.444444444
0.558139535,0.157894737,0.429928741,0.42,0.6,0.6,0.555555556
0.677740864,0.473684211,0.650831354,0.8,0.6,0.6,0.592592593
0.471760797,0.421052632,0.672209026,0.28,0.6,0.6,0.555555556
0.534883721,0.526315789,0.446555819,0.76,0.666666667,0.6,0.555555556
0.687707641,0.368421053,0.724465558,0.44,0.666666667,0.6,0.666666667
0.352159468,0.157894737,0.731591449,0.51,0.533333333,0.4,0.555555556
0.634551495,0.631578947,0.64608076,0.37,0.533333333,0.6,0.555555556
0.611295681,0.315789474,0.456057007,0.32,0.733333333,0.8,0.592592593
0.561461794,0.578947368,0.460807601,0.55,0.533333333,0.6,0.555555556
0.857142857,0.263157895,0.674584323,0.23,0.8,0.6,0.814814815
0.438538206,0.315789474,0.425178147,0.68,0.6,0.6,0.481481481
0.328903654,0.315789474,0.479809976,0.46,0.533333333,0.6,0.481481481
0.332225914,0.421052632,0.330166271,0.51,0.6,0.4,0.481481481
0.684385382,0.631578947,0.498812352,0.71,0.466666667,0.6,0.555555556
0.664451827,0.263157895,0.73871734,0.49,0.666666667,0.6,0.62962963
0.3089701,0.473684211,0.441805226,0.63,0.466666667,0.6,0.444444444
0.299003322,0.578947368,0.565320665,0.64,0.333333333,0.6,0.444444444
0.714285714,0.421052632,0.605700713,0.53,0.6,0.6,0.555555556
0.398671096,0.526315789,0.641330166,0.84,0.4,0.4,0.444444444
0.677740864,0.421052632,0.581947743,0.51,0.533333333,0.8,0.555555556
0.607973422,0.421052632,0.596199525,0.93,0.666666667,0.6,0.592592593
0.418604651,0.421052632,0.465558195,0.49,0.466666667,0.6,0.37037037
0.312292359,0.526315789,0.560570071,0.62,0.466666667,0.6,0.407407407
0.478405316,0.473684211,0.764845606,0.67,0.533333333,0.6,0.555555556
0.541528239,0.421052632,0.413301663,0.36,0.666666667,0.6,0.555555556
0.368770764,0.473684211,0.83847981,0.44,0.666666667,0.4,0.592592593
0.687707641,0.578947368,0.510688836,0.4,0.533333333,0.6,0.62962963
0.451827243,0.421052632,0.627078385,0.2,0.466666667,0.6,0.444444444
0.481727575,0.631578947,0.408551069,0.39,0.533333333,0.6,0.481481481
0.627906977,0.263157895,0.638954869,0.6,0.666666667,0.6,0.592592593
0.398671096,0.526315789,0.700712589,0.74,0.4,0.6,0.444444444
0.42192691,0.684210526,0.532066508,0.62,0.4,0.6,0.444444444
0.514950166,0.473684211,0.703087886,0.48,0.533333333,0.6,0.555555556
0.694352159,0.421052632,0.698337292,0.43,0.666666667,0.6,0.62962963
0.541528239,0.473684211,0.403800475,0.38,0.4,0.6,0.333333333
0.671096346,0.526315789,0.786223278,0.19,0.6,0.4,0.62962963
0.428571429,0.473684211,0.565320665,0.44,0.4,0.6,0.37037037
0.368770764,0.526315789,0.517814727,0.68,0.4,0.6,0.481481481
0.581395349,0.421052632,0.665083135,0.54,0.666666667,0.6,0.592592593
0.521594684,0.421052632,0.624703088,0.09,0.466666667,0.4,0.555555556
0.292358804,0.421052632,0.572446556,0.78,0.466666667,0.6,0.481481481
0.710963455,0.578947368,0.627078385,0.68,0.533333333,0.8,0.555555556
0.50166113,0.473684211,0.410926366,0.79,0.533333333,0.6,0.555555556
0.541528239,0.421052632,0.717339667,0.45,0.533333333,0.6,0.481481481
0.289036545,0.368421053,0.648456057,0.63,0.733333333,0.2,0.555555556
0.906976744,0.421052632,0.543942993,0.26,0.6,0.6,0.592592593
0.411960133,0.315789474,0.700712589,0.4,0.6,0.4,0.481481481
0.651162791,0.526315789,0.427553444,0.4,0.533333333,0.6,0.62962963
0.531561462,0.473684211,0.522565321,0.49,0.666666667,0.6,0.666666667
0.46179402,0.210526316,0.802850356,0.69,0.666666667,0.6,0.592592593
0.508305648,0.684210526,0.482185273,0.5,0.6,0.4,0.592592593
0.571428571,0.578947368,0.401425178,0.73,0.533333333,0.6,0.555555556
0.724252492,0.736842105,0.731591449,0.53,0.533333333,0.6,0.555555556
0.661129568,0.684210526,0.660332542,0.35,0.666666667,0.6,0.592592593
0.401993355,0.210526316,0.619952494,0.7,0.466666667,0.6,0.481481481
0.302325581,0.578947368,0.465558195,0.63,0.266666667,0.6,0.37037037
0.641196013,0.684210526,0.574821853,0.44,0.533333333,0.6,0.555555556
0.710963455,0.578947368,0.74584323,0.36,0.466666667,0.4,0.555555556
0.362126246,0.526315789,0.503562945,0.91,0.266666667,0.4,0.296296296
0.508305648,0.421052632,0.380047506,0.54,0.6,0.6,0.555555556
0.548172757,0.526315789,0.624703088,0.42,0.666666667,0.6,0.592592593
0.6910299,0.421052632,0.752969121,0.28,0.866666667,0.4,0.777777778
0.428571429,0.526315789,0.622327791,0.78,0.533333333,0.4,0.555555556
0.77076412,0.368421053,0.58432304,0.56,0.666666667,0.6,0.555555556
0.408637874,0.421052632,0.67695962,0.65,0.533333333,0.6,0.407407407
0.425249169,0.473684211,0.541567696,0.5,0.466666667,0.6,0.37037037
0.504983389,0.368421053,0.394299287,0.59,0.466666667,0.6,0.444444444
0.887043189,0.473684211,0.536817102,0.61,0.6,0.6,0.62962963
0.255813953,0.526315789,0.574821853,0.55,0.466666667,0.6,0.444444444
0.508305648,0.526315789,0.591448931,0.53,0.733333333,0.6,0.592592593
0.295681063,0.578947368,0.548693587,0.67,0.4,0.6,0.444444444
0.707641196,0.684210526,0.653206651,0.24,0.533333333,0.4,0.555555556
0.607973422,0.684210526,0.498812352,0.15,0.6,0.6,0.555555556
0.601328904,0.473684211,0.524940618,0.35,0.6,0.6,0.592592593
0.335548173,0.473684211,0.6152019,0.45,0.533333333,0.6,0.444444444
0.77076412,0.315789474,0.498812352,0.34,0.666666667,0.6,0.62962963
0.428571429,0.421052632,0.657957245,0.62,0.533333333,0.6,0.592592593
0.355481728,0.368421053,0.688836105,0.42,0.6,0.2,0.444444444
0.611295681,0.473684211,0.629453682,0.48,0.6,0.6,0.555555556
0.348837209,0.368421053,0.714964371,0.33,0.666666667,0.4,0.407407407
0.395348837,0.473684211,0.486935867,0.79,0.533333333,0.6,0.481481481
0.554817276,0.526315789,0.629453682,0.55,0.6,0.6,0.555555556
0.438538206,0.526315789,0.482185273,0.48,0.333333333,0.6,0.407407407
0.282392027,0.368421053,0.470308789,0.39,0.4,0.6,0.444444444
0.694352159,0.473684211,0.470308789,0.42,0.466666667,0.6,0.555555556
0.651162791,0.315789474,0.558194774,0.49,0.866666667,0.8,0.740740741
0.451827243,0.421052632,0.665083135,0.33,0.533333333,0.4,0.481481481
0.571428571,0.473684211,0.482185273,0.43,0.6,0.6,0.62962963
0.451827243,0.421052632,0.377672209,0.56,0.466666667,0.6,0.555555556
0.534883721,0.421052632,0.3847981,0.65,0.666666667,0.6,0.555555556
0.312292359,0.368421053,0.465558195,0.33,0.466666667,0.8,0.481481481
0.468438538,0.578947368,0.705463183,0.63,0.466666667,0.6,0.481481481
0.202657807,0.368421053,0.496437055,0.56,0.6,0.8,0.407407407
0.056478405,0.526315789,0.579572447,0.31,0.333333333,0.6,0.185185185
0.415282392,0.578947368,0.489311164,0.45,0.533333333,0.4,0.555555556
0.641196013,0.368421053,0.551068884,0.54,0.6,0.6,0.555555556
0.760797342,0.421052632,0.674584323,0.93,0.666666667,0.8,0.592592593
0.411960133,0.526315789,0.743467933,0.48,0.4,0.6,0.592592593
0.259136213,0.473684211,0.764845606,0.33,0.333333333,0.6,0.333333333
0.382059801,0.473684211,0.619952494,0.33,0.533333333,0.6,0.444444444
0.744186047,0.631578947,0.560570071,0.18,0.533333333,0.6,0.62962963
0.916943522,0.578947368,0.51543943,0.6,0.533333333,0.8,0.592592593
0.255813953,0.210526316,0.593824228,0.77,0.6,0.6,0.444444444
0.252491694,0.578947368,0.439429929,0.47,0.6,0.4,0.555555556
0.129568106,0.421052632,0.472684086,0.69,0.533333333,0.6,0.333333333
0.634551495,0.736842105,0.771971496,0.45,0.266666667,0.6,0.481481481
0.322259136,0.684210526,0.444180523,0.4,0.333333333,0.6,0.444444444
0.382059801,0.473684211,0.562945368,0.77,0.533333333,0.6,0.407407407
0.415282392,0.473684211,0.503562945,0.47,0.4,0.6,0.333333333
0.534883721,0.315789474,0.185273159,0.59,0.266666667,1,0.296296296
0.435215947,0.631578947,0.726840855,0.63,0.333333333,0.6,0.481481481
0.458471761,0.578947368,0.64608076,0.66,0.333333333,0.6,0.444444444
0.438538206,0.578947368,0.570071259,0.54,0.6,0.2,0.481481481
0.455149502,0.526315789,0.586698337,0.72,0.266666667,0.6,0.222222222
0.837209302,0.578947368,0.638954869,0.21,0.666666667,0.6,0.740740741
0.541528239,0.157894737,0.211401425,0.59,0.733333333,0.6,0.481481481
0.109634551,0.526315789,0.667458432,0.62,0.666666667,0,0.444444444
0.784053156,0.473684211,0.667458432,0.42,0.666666667,0.6,0.666666667
0.259136213,0.473684211,0.736342043,0.41,0.4,0.6,0.37037037
0.644518272,0.368421053,0.643705463,0.76,0.666666667,0.4,0.555555556
0.617940199,0.421052632,0.501187648,0.18,0.6,0.6,0.555555556
0.511627907,0.842105263,0.470308789,0.64,0.133333333,0.6,0.407407407
0.382059801,0.526315789,0.536817102,0.37,0.333333333,0.6,0.37037037
0.704318937,0.368421053,0.510688836,0.44,0.8,0.6,0.555555556
0.714285714,0.473684211,0.406175772,0.65,0.533333333,1,0.62962963
0.544850498,0.421052632,0.394299287,0.59,0.6,0.6,0.555555556
0.598006645,0.526315789,0.686460808,0.63,0.533333333,0.6,0.555555556
0.531561462,0.421052632,0.377672209,0.52,0.466666667,0.6,0.37037037
0.225913621,0.526315789,0.672209026,0.34,0.533333333,0.6,0.37037037
0.594684385,0.421052632,0.486935867,0.68,0.733333333,0.6,0.592592593
0.259136213,0.368421053,0.48456057,0.52,0.533333333,0.6,0.407407407
0.465116279,0.473684211,0.553444181,0.53,0.6,0.2,0.555555556
0.411960133,0.578947368,0.627078385,0.58,0.333333333,0.6,0.407407407
0.242524917,0.210526316,0.638954869,0.24,0.466666667,0.6,0.481481481
0.325581395,0.473684211,0.375296912,0.41,0.533333333,0.8,0.407407407
0.312292359,0.526315789,0.534441805,0.36,0.333333333,0.6,0.37037037
0.528239203,0.473684211,0.408551069,0.64,0.466666667,0.6,0.555555556
0.717607973,0.315789474,0.522565321,0.56,0.666666667,0.6,0.555555556
0.777408638,0.368421053,0.600950119,0.4,0.666666667,0.6,0.555555556
0.425249169,0.368421053,0.591448931,0.6,0.466666667,0.6,0.481481481
0.787375415,0.684210526,0.551068884,0.5,0.466666667,0.6,0.555555556
0.295681063,0.315789474,0.686460808,0.48,0.533333333,0.6,0.444444444
0.392026578,0.526315789,0.446555819,0.39,0.533333333,0.4,0.481481481
0.358803987,0.526315789,0.674584323,0.68,0.533333333,0.2,0.481481481
0.734219269,0.473684211,0.503562945,0.23,0.666666667,0.6,0.555555556
0.6910299,0.263157895,0.767220903,0.45,0.666666667,0.6,0.555555556
0.302325581,0.315789474,0.532066508,0.57,0.466666667,0.6,0.481481481
0.348837209,0.578947368,0.529691211,0.64,0.266666667,0.8,0.37037037
0.65448505,0.421052632,0.591448931,0.38,0.666666667,0.6,0.62962963
0.222591362,0.473684211,0.560570071,0.65,0.533333333,0.6,0.407407407
0.774086379,0.315789474,0.486935867,0.41,0.533333333,0.6,0.481481481
0.65448505,0.421052632,0.513064133,0.44,0.6,0.6,0.555555556
0.637873754,0.526315789,0.534441805,0.42,0.6,0.6,0.592592593
0.50166113,0.578947368,0.451306413,0.55,0.533333333,0.6,0.481481481
0.299003322,0.368421053,0.679334917,0.74,0.533333333,0.4,0.444444444
0.315614618,0.578947368,0.684085511,0.63,0.4,0.6,0.37037037
0.528239203,0.473684211,0.612826603,0.9,0.666666667,0.6,0.62962963
0.621262458,0.473684211,0.344418052,0.47,0.466666667,1,0.481481481
0.428571429,0.421052632,0.351543943,0.8,0.333333333,0.6,0.481481481
0.647840532,0.368421053,0.67695962,0.29,0.533333333,0.6,0.555555556
0.362126246,0.578947368,0.631828979,0.79,0.533333333,0.6,0.555555556
0.49833887,0.526315789,0.351543943,0.55,0.533333333,0.6,0.555555556
0.531561462,0.526315789,0.429928741,0.44,0.466666667,0.6,0.481481481
0.42192691,0.263157895,0.705463183,0.48,0.6,0.6,0.481481481
0.561461794,0.263157895,0.705463183,0.44,0.6,0.6,0.555555556
0.252491694,0.736842105,0.662707838,0.75,0.4,0.8,0.407407407
0.621262458,0.526315789,0.380047506,0.49,0.466666667,0.6,0.555555556
0.508305648,0.526315789,0.570071259,0.57,0.666666667,0.6,0.592592593
0.684385382,0.421052632,0.458432304,0.45,0.6,0.6,0.592592593
0.431893688,0.157894737,0.942992874,0.81,0.733333333,0.4,0.592592593
0.471760797,0.315789474,0.641330166,0.62,0.6,0.6,0.592592593
0.289036545,0.526315789,0.6152019,0.47,0.4,0.6,0.333333333
0.717607973,0.473684211,0.508313539,0.43,0.666666667,0.6,0.592592593
0.312292359,0.631578947,0.622327791,0.48,0.2,0.6,0.407407407
0.292358804,0.526315789,0.460807601,0.46,0.533333333,0.6,0.444444444
0.485049834,0.421052632,0.401425178,0.64,0.466666667,0.6,0.481481481
0.667774086,0.263157895,0.624703088,0.55,0.733333333,0.6,0.851851852
0.405315615,0.473684211,0.477434679,0.41,0.466666667,0.6,0.37037037
0.734219269,0.368421053,0.610451306,0.78,0.6,0.6,0.555555556
0.435215947,0.263157895,0.304038005,0.55,0.533333333,0.6,0.407407407
0.637873754,0.421052632,0.570071259,0.36,0.6,0.6,0.555555556
0.697674419,0.421052632,0.479809976,0.4,0.666666667,0.6,0.62962963
0.302325581,0.473684211,0.418052257,0.62,0.333333333,0.6,0.481481481
0.282392027,0.263157895,0.51543943,0.75,0.466666667,0.6,0.333333333
0.392026578,0.421052632,0.562945368,0.59,0.533333333,0.6,0.444444444
0.34551495,0.526315789,0.513064133,0.43,0.466666667,0.6,0.481481481
0.644518272,0.578947368,0.674584323,0.48,0.533333333,0.4,0.555555556
0.395348837,0.421052632,0.548693587,0.66,0.333333333,0.6,0.37037037
0.132890365,0.473684211,0.627078385,0.75,0.533333333,0,0.481481481
0.342192691,0.315789474,0.51543943,0.81,0.666666667,0.2,0.481481481
0.604651163,0.473684211,0.491686461,0.77,0.666666667,0.6,0.555555556
0.704318937,0.315789474,0.629453682,0.42,0.6,0.6,0.592592593
0.382059801,0.473684211,0.496437055,0.92,0.333333333,0.4,0.407407407
0.401993355,0.368421053,0.600950119,0.5,0.533333333,0.6,0.481481481
0.338870432,0.684210526,0.472684086,0.5,0.533333333,0.4,0.481481481
0.455149502,0.210526316,0.42280285,0.52,0.6,0.6,0.555555556
0.73089701,0.368421053,0.567695962,0.54,0.6,0.6,0.481481481
0.624584718,0.473684211,0.410926366,0.92,0.466666667,0.6,0.481481481
0.700996678,0.315789474,0.543942993,0.29,0.533333333,0.6,0.555555556
0.418604651,0.368421053,0.684085511,0.64,0.733333333,0.4,0.592592593
0.631229236,0.263157895,0.591448931,0.49,0.733333333,0.6,0.555555556
0.405315615,0.105263158,0.429928741,0.5,0.533333333,0.8,0.444444444
0.518272425,0.631578947,0.320665083,0.41,0.533333333,0.6,0.481481481
0.588039867,0.315789474,0.501187648,0.4,0.733333333,0.4,0.592592593
0.787375415,0.473684211,0.403800475,0.48,0.6,0.6,0.666666667
0.338870432,0.526315789,0.513064133,0.49,0.466666667,0.6,0.444444444
0.388704319,0.631578947,0.532066508,0.59,0.533333333,0.2,0.407407407
0.637873754,0.210526316,0.712589074,0.24,0.6,0.6,0.592592593
0.425249169,0.421052632,0.755344418,0.46,0.6,0.6,0.555555556
0.299003322,0.473684211,0.467933492,0.5,0.6,0.6,0.555555556
0.348837209,0.526315789,0.543942993,0.65,0.533333333,0.6,0.481481481
0.295681063,0.578947368,0.470308789,0.41,0.4,0.6,0.444444444
0.388704319,0.736842105,0.463182898,0.59,0.4,0.6,0.481481481
0.299003322,0.210526316,0.638954869,0.56,0.6,0.8,0.444444444
0.265780731,0.526315789,0.591448931,0.63,0.4,0.6,0.444444444
0.398671096,0.526315789,0.45368171,0.61,0.466666667,0.6,0.481481481
0.46179402,0.473684211,0.558194774,0.54,0.4,0.6,0.37037037
0.697674419,0.578947368,0.596199525,0.46,0.533333333,0.4,0.592592593
0.644518272,0.368421053,0.396674584,0.54,0.533333333,0.6,0.481481481
0.458471761,0.421052632,0.413301663,0.58,0.533333333,0.6,0.444444444
0.651162791,0.315789474,0.67695962,0.6,0.666666667,0.6,0.555555556
0.372093023,0.368421053,0.641330166,0.39,0.533333333,0.6,0.444444444
0.588039867,0.421052632,0.320665083,0.48,0.6,0.6,0.481481481
0.471760797,0.473684211,0.446555819,0.55,0.4,0.6,0.444444444
0.358803987,0.684210526,0.660332542,0.44,0.333333333,0.6,0.444444444
0.53820598,0.684210526,0.342042755,0.4,0.6,0.6,0.444444444
0.601328904,0.842105263,0.591448931,0.28,0.6,0.6,0.592592593
0.667774086,0.526315789,0.596199525,0.51,0.533333333,0.8,0.555555556
0.441860465,0.368421053,0.636579572,0.79,0.6,0.6,0.62962963
0.73089701,0.368421053,0.783847981,0.78,0.466666667,0.8,0.62962963
0.335548173,0.578947368,0.498812352,0.81,0.466666667,0.6,0.481481481
0.441860465,0.421052632,0.650831354,0.26,0.466666667,0.6,0.481481481
0.827242525,0.473684211,0.472684086,0.42,0.666666667,0.6,0.62962963
0.581395349,0.473684211,0.410926366,0.73,0.666666667,0.6,0.62962963
0.475083056,0.421052632,0.695961995,0.68,0.533333333,0.6,0.481481481
0.451827243,0.368421053,0.389548694,0.42,0.666666667,0.6,0.555555556
0.591362126,0.421052632,0.344418052,0.17,0.666666667,0.8,0.555555556
0.398671096,0.210526316,0.327790974,0.47,0.733333333,0.2,0.481481481
0.584717608,0.473684211,0.42280285,0.55,0.6,0.6,0.481481481
0.548172757,0.578947368,0.456057007,0.55,0.333333333,1,0.555555556
0.631229236,0.526315789,0.48456057,0.52,0.6,0.6,0.592592593
0.46179402,0.631578947,0.781472684,0.32,0.4,0.6,0.481481481
0.591362126,0.473684211,0.596199525,0.32,0.666666667,0.6,0.592592593
0.677740864,0.473684211,0.51543943,0.28,0.533333333,0.6,0.666666667
0.245847176,0.631578947,0.536817102,0.8,0.533333333,0.6,0.481481481
0.358803987,0.473684211,0.448931116,0.54,0.6,0.4,0.481481481
0.764119601,0.263157895,0.39192399,0.32,0.533333333,0.6,0.592592593
0.724252492,0.421052632,0.729216152,0.66,0.4,0.8,0.555555556
0.378737542,0.315789474,0.591448931,0.33,0.6,0.4,0.555555556
0.441860465,0.631578947,0.643705463,0.45,0.4,0.6,0.481481481
0.325581395,0.473684211,0.579572447,0.77,0.466666667,0.6,0.481481481
0.073089701,0.368421053,0.282660333,0.31,0.6,0,0.481481481
0.49833887,0.526315789,0.579572447,0.55,0.666666667,0.6,0.62962963
0.106312292,0.368421053,0.534441805,0.54,0.466666667,0.6,0.444444444
0.46179402,0.473684211,0.717339667,0.51,0.6,0.6,0.555555556
0.717607973,0.473684211,0.733966746,0.41,0.666666667,0.6,0.703703704
0.624584718,0.578947368,0.505938242,0.55,0.6,0.6,0.592592593
0.438538206,0.368421053,0.356294537,0.55,0.6,0.6,0.555555556
0.674418605,0.263157895,0.729216152,0.38,0.733333333,0.6,0.555555556
0.571428571,0.421052632,0.458432304,0.4,0.6,0.6,0.555555556
0.508305648,0.421052632,0.434679335,0.72,0.666666667,0.6,0.481481481
0.528239203,0.631578947,0.375296912,0.72,0.466666667,0.6,0.444444444
0.710963455,0.631578947,0.522565321,0.41,0.533333333,0.6,0.481481481
0.594684385,0.526315789,0.382422803,0.55,0.466666667,0.8,0.481481481
0.282392027,0.631578947,0.548693587,0.51,0.533333333,0.6,0.407407407
0.242524917,0.421052632,0.605700713,0.36,0.533333333,0.6,0.481481481
0.468438538,0.526315789,0.688836105,0.43,0.533333333,0.6,0.555555556
0.132890365,0.368421053,0.712589074,0.46,0.4,0.6,0.481481481
0.50166113,0.473684211,0.714964371,0.69,0.466666667,0.6,0.555555556
0.624584718,0.421052632,0.486935867,0.41,0.666666667,0.6,0.555555556
0.362126246,0.473684211,0.603325416,0.55,0.4,0.6,0.444444444
0.57807309,0.421052632,0.432304038,0.77,0.6,0.6,0.62962963
0.375415282,0.421052632,0.67695962,0.64,0.533333333,0.6,0.444444444
0.764119601,0.526315789,0.750593824,0.52,0.6,0.6,0.555555556
0.694352159,0.368421053,0.437054632,0.83,0.666666667,0.6,0.555555556
0.368770764,0.526315789,0.57719715,0.71,0.533333333,0.6,0.407407407
0.196013289,0.210526316,0.522565321,0.4,0.733333333,0.4,0.481481481
0.588039867,0.421052632,0.562945368,0.42,0.6,0.6,0.555555556
